HYBRID,11364741,9164648,7048773,11742832630,1.15966,1.46334,1.42865,BinarySearch,128/10000
DynamicPGM,4079053,3695732,3947163,1703241188,2.61723,2.67141,2.59092,LinearSearch,32
DynamicPGM,3074669,3256883,3252384,1700049408,2.44722,2.21411,2.37041,InterpolationSearch,128
DynamicPGM,2886126,2955408,3148597,1700011168,2.48696,2.25872,2.56534,InterpolationSearch,256
LIPP,11376260,8666376,5768044,11753613200,3.1142,3.03145,2.94455
